UniProt1	UniProt2	symbol1	symbol2	evidence type	heart
P50402	Q8NFH5	EMD	NUP35	exp	1
P50402	Q9NPJ6	EMD	MED4	exp	1
P50402	Q13619	EMD	CUL4A	exp	1
P50402	Q9NNW5	EMD	WDR6	exp	1
P50402	Q96IK5	EMD	GMCL1	exp	1
P50402	Q13618	EMD	CUL3	exp	1
P50402	Q9H0E3	EMD	SAP130	exp	1
P50402	Q9UKV8	EMD	AGO2	exp	1
P50402	Q16659	EMD	MAPK6	exp	1
P50402	Q13227	EMD	GPS2	exp	1
P50402	Q9C005	EMD	DPY30	exp	1
P50402	Q13547	EMD	HDAC1	exp	1
P50402	Q6Y7W6	EMD	GIGYF2	exp	1
P50402	Q13813	EMD	SPTAN1	exp	1
P50402	Q9H0W5	EMD	CCDC8	exp	1
P50402	Q7L5N1	EMD	COPS6	exp	1
P50402	Q7KZ85	EMD	SUPT6H	exp	1
P50402	Q9H0K1	EMD	SIK2	exp	1
P50402	Q9UH99	EMD	SUN2	exp	1
P50402	Q9UBU9	EMD	NXF1	exp	1
P50402	Q13283	EMD	G3BP1	exp	1
P50402	Q5SNT2	EMD	TMEM201	exp	1
P50402	Q5T3F8	EMD	TMEM63B	exp	1
P50402	Q96MU7	EMD	YTHDC1	exp	1
P50402	Q13895	EMD	BYSL	exp	1
P50402	Q9ULX6	EMD	AKAP8L	exp;pred	1
P50402	Q06323	EMD	PSME1	exp;pred	1
P50402	Q14566	EMD	MCM6	exp	1
P50402	Q9BQE3	EMD	TUBA1C	exp	1
P50402	Q96GX1	EMD	TCTN2	exp	1
P50402	Q12965	EMD	MYO1E	exp	1
P50402	Q9Y333	EMD	LSM2	exp	1
P50402	Q9P287	EMD	BCCIP	exp	1
P50402	Q14999	EMD	CUL7	exp	1
P50402	Q13287	EMD	NMI	exp	1
P50402	Q9UK17	EMD	KCND3	exp	1
P50402	Q9NRD1	EMD	FBXO6	exp	1
P50402	Q8NF91	EMD	SYNE1	exp;pred	1
P50402	Q8IWF2	EMD	FOXRED2	exp	1
P50402	Q96CS3	EMD	FAF2	exp	1
P50402	Q9HCK5	EMD	AGO4	exp	1
P50402	Q6IQ23	EMD	PLEKHA7	exp	1
P50402	Q9UKL0	EMD	RCOR1	exp	1
P50402	Q9BQS8	EMD	FYCO1	exp	1
P50402	Q15051	EMD	IQCB1	exp	1
P50402	Q13418	EMD	ILK	exp	1
P50402	Q8N6L0	EMD	CCDC155	exp	1
P50402	Q13885	EMD	TUBB2A	exp	1
P50402	Q07021	EMD	C1QBP	exp	1
P50402	Q01844	EMD	EWSR1	exp	1
P50402	Q5JST6	EMD	EFHC2	exp	1
P50402	Q8IY17	EMD	PNPLA6	exp	1
P50402	Q9HCE1	EMD	MOV10	exp	1
P50402	P53671	EMD	LIMK2	exp	1
P50402	Q71U36	EMD	TUBA1A	exp	1
P50402	Q13322	EMD	GRB10	exp	1
P50402	Q13617	EMD	CUL2	exp	1
P50402	Q8N5R6	EMD	CCDC33	exp	1
P50402	Q8WWI1	EMD	LMO7	exp;pred	1
P50402	Q9UGJ1	EMD	TUBGCP4	exp	1
P50402	P60709	EMD	ACTB	exp;pred	1
P50402	Q9NYF8	EMD	BCLAF1	exp;pred	1
P50402	Q08211	EMD	DHX9	exp	1
P50402	P62258	EMD	YWHAE	exp;ortho	1
P50402	Q5S007	EMD	LRRK2	exp	1
P50402	Q92922	EMD	SMARCC1	exp	1
P50402	Q969F0	EMD	FATE1	exp	1
P50402	Q6NUS6	EMD	TCTN3	exp	1
P50402	Q8NHQ1	EMD	CEP70	exp	1
P50461	Q13887	CSRP3	KLF5	exp	1
P50461	Q8TB24	CSRP3	RIN3	exp	1
P50461	Q13642	CSRP3	FHL1	exp	1
P50461	Q86VF7	CSRP3	NRAP	exp	1
P50461	Q9Y281	CSRP3	CFL2	exp	1
P50461	Q86WU2	CSRP3	LDHD	exp	1
P50461	P56524	CSRP3	HDAC4	exp	1
P50461	P50461	CSRP3	CSRP3	exp	1
P51811	P68400	XK	CSNK2A1	exp;pred	1
P51811	Q15717	XK	ELAVL1	exp	1
P51811	Q9BX69	XK	CARD6	exp	1
P52952	Q02535	NKX2-5	ID3	exp;pred	1
P52952	Q8TCJ0	NKX2-5	FBXO25	exp;ortho	1
P52952	Q86Z02	NKX2-5	HIPK1	exp	1
P52952	Q92833	NKX2-5	JARID2	exp;ortho;pred	1
P52952	Q02363	NKX2-5	ID2	exp;pred	1
P52952	Q99593	NKX2-5	TBX5	exp;ortho;pred	1
P52952	Q13207	NKX2-5	TBX2	exp;ortho;pred	1
P52952	P62993	NKX2-5	GRB2	exp	1
P52952	Q01844	NKX2-5	EWSR1	exp	1
P52952	Q13485	NKX2-5	SMAD4	exp	1
P52952	Q06330	NKX2-5	RBPJ	exp	1
P52952	Q9H2X6	NKX2-5	HIPK2	exp	1
P52952	Q13547	NKX2-5	HDAC1	exp	1
P52952	Q04724	NKX2-5	TLE1	exp	1
P52952	P68400	NKX2-5	CSNK2A1	exp	1
P57059	Q9UQL6	SIK1	HDAC5	exp;pred	1
P57059	Q13131	SIK1	PRKAA1	exp	1
P57059	Q9HAN9	SIK1	NMNAT1	exp	1
P57059	Q9Y2K2	SIK1	SIK3	exp;pred	1
P57059	Q9P0L0	SIK1	VAPA	exp	1
P57059	Q15717	SIK1	ELAVL1	exp	1
P57059	P63104	SIK1	YWHAZ	exp;pred	1
P57059	Q53ET0	SIK1	CRTC2	exp	1
P57059	Q15831	SIK1	STK11	exp;pred	1
P57059	Q9H0K1	SIK1	SIK2	exp;pred	1
P57059	Q9NYJ8	SIK1	TAB2	exp	1
P57059	P62258	SIK1	YWHAE	exp;pred	1
P63000	Q9Y6X2	RAC1	PIAS3	exp	1
P63000	Q92551	RAC1	IP6K1	exp	1
P63000	Q9UKW4	RAC1	VAV3	exp;pred	1
P63000	Q9NRR3	RAC1	CDC42SE2	exp	1
P63000	Q00005	RAC1	PPP2R2B	exp	1
P63000	Q6Q0C0	RAC1	TRAF7	exp	1
P63000	Q9NZQ3	RAC1	NCKIPSD	exp;pred	1
P63000	Q7Z6J0	RAC1	SH3RF1	exp;pred	1
P63000	Q09013	RAC1	DMPK	exp;pred	1
P63000	Q9NQG7	RAC1	HPS4	exp	1
P63000	Q7L576	RAC1	CYFIP1	exp;ortho;pred	1
P63000	Q9P035	RAC1	HACD3	exp;pred	1
P63000	Q86VW2	RAC1	ARHGEF25	exp;pred	1
P63000	Q8WUW1	RAC1	BRK1	exp	1
P63000	Q99714	RAC1	HSD17B10	exp	1
P63000	Q8IY17	RAC1	PNPLA6	exp	1
P63000	Q96EP5	RAC1	DAZAP1	exp	1
P63000	Q15286	RAC1	RAB35	exp;pred	1
P63000	Q9Y2Y0	RAC1	ARL2BP	exp	1
P63000	Q9NS56	RAC1	TOPORS	exp	1
P63000	P68431	RAC1	HIST1H3A;HIST1H3B;HIST1H3C;HIST1H3D;HIST1H3E;HIST1H3F;HIST1H3G;HIST1H3H;HIST1H3I;HIST1H3J	exp	1
P63000	Q9ULV4	RAC1	CORO1C	exp	1
P63000	Q8TEJ3	RAC1	SH3RF3	exp;pred	1
P63000	P98170	RAC1	XIAP	exp	1
P63000	Q9NRR8	RAC1	CDC42SE1	exp	1
P63000	Q14155	RAC1	ARHGEF7	exp;pred	1
P63000	Q92558	RAC1	WASF1	exp;pred	1
P63000	Q99836	RAC1	MYD88	exp	1
P63000	P78356	RAC1	PIP4K2B	exp	1
P63000	Q9UJX2	RAC1	CDC23	exp	1
P63000	Q05513	RAC1	PRKCZ	exp;pred	1
P63000	Q92974	RAC1	ARHGEF2	exp;pred	1
P63000	Q9UPQ3	RAC1	AGAP1	exp;pred	1
P63000	Q6P589	RAC1	TNFAIP8L2	exp	1
P63000	Q07889	RAC1	SOS1	exp;pred	1
P63000	Q6ZUM4	RAC1	ARHGAP27	exp	1
P63000	Q13177	RAC1	PAK2	exp;ortho;pred	1
P63000	Q9UBC2	RAC1	EPS15L1	exp	1
P63000	Q86UP2	RAC1	KTN1	exp	1
P63000	Q96Q42	RAC1	ALS2	exp;pred	1
P63000	Q53QZ3	RAC1	ARHGAP15	exp;pred	1
P63000	Q05397	RAC1	PTK2	exp	1
P63000	Q92804	RAC1	TAF15	exp	1
P63000	Q7Z3V4	RAC1	UBE3B	exp	1
P63000	Q13813	RAC1	SPTAN1	exp;pred	1
P63000	Q8IWL3	RAC1	HSCB	exp	1
P63000	Q15382	RAC1	RHEB	exp;pred	1
P63000	Q9ULV0	RAC1	MYO5B	exp	1
P63000	Q8TDM6	RAC1	DLG5	exp	1
P63000	Q96LA8	RAC1	PRMT6	exp	1
P63000	Q14571	RAC1	ITPR2	exp	1
P63000	Q9Y617	RAC1	PSAT1	exp	1
P63000	Q8TCU6	RAC1	PREX1	exp;pred	1
P63000	Q15311	RAC1	RALBP1	exp;pred	1
P63000	Q92556	RAC1	ELMO1	exp;pred	1
P63000	Q99819	RAC1	ARHGDIG	exp;pred	1
P63000	Q01105	RAC1	SET	exp;pred	1
P63000	Q86VI3	RAC1	IQGAP3	exp;pred	1
P63000	Q9BY76	RAC1	ANGPTL4	exp	1
P63000	Q9NYB9	RAC1	ABI2	exp;pred	1
P63000	Q9BVA6	RAC1	FICD	exp	1
P63000	Q96QZ7	RAC1	MAGI1	exp	1
P63000	Q9Y6R4	RAC1	MAP3K4	exp;ortho;pred	1
P63000	Q03135	RAC1	CAV1	exp;ortho;pred	1
P63000	Q9H7P9	RAC1	PLEKHG2	exp;pred	1
P63000	Q96G28	RAC1	CFAP36	exp	1
P63000	Q9NS15	RAC1	LTBP3	exp	1
P63000	Q8N2S1	RAC1	LTBP4	exp	1
P63000	Q01201	RAC1	RELB	exp	1
P63000	Q6UXH1	RAC1	CRELD2	exp	1
P63000	Q9BVJ7	RAC1	DUSP23	exp	1
P63000	Q13153	RAC1	PAK1	exp;ortho;pred	1
P63000	P68104	RAC1	EEF1A1	exp	1
P63000	Q96H55	RAC1	MYO19	exp	1
P63000	Q15075	RAC1	EEA1	exp	1
P63000	Q07960	RAC1	ARHGAP1	exp;ortho;pred	1
P63000	Q13393	RAC1	PLD1	exp	1
P63000	Q9BYG4	RAC1	PARD6G	exp;pred	1
P63000	Q8IYU2	RAC1	HACE1	exp	1
P63000	Q17R89	RAC1	ARHGAP44	exp	1
P63000	Q8N8S7	RAC1	ENAH	exp	1
P63000	P68133	RAC1	ACTA1	exp;pred	1
P63000	Q9UQB8	RAC1	BAIAP2	exp;pred	1
P63000	Q9NPB6	RAC1	PARD6A	exp;pred	1
P63000	Q9Y6W5	RAC1	WASF2	exp;pred	1
P63000	Q9NP84	RAC1	TNFRSF12A	exp;ortho;pred	1
P63000	Q05655	RAC1	PRKCD	exp;pred	1
P63000	Q9Y613	RAC1	FHOD1	exp;pred	1
P63000	Q8NF50	RAC1	DOCK8	exp	1
P63000	Q68EM7	RAC1	ARHGAP17	exp;pred	1
P63000	Q96N96	RAC1	SPATA13	exp;pred	1
P63000	Q9NRY4	RAC1	ARHGAP35	exp;pred	1
P63000	Q13009	RAC1	TIAM1	exp;ortho;pred	1
P63000	Q01968	RAC1	OCRL	exp	1
P63000	Q16584	RAC1	MAP3K11	exp;pred	1
P63000	P63000	RAC1	RAC1	exp;pred	1
P63000	Q13576	RAC1	IQGAP2	exp;pred	1
P63000	Q2M1Z3	RAC1	ARHGAP31	exp;pred	1
P63000	Q8IV20	RAC1	LACC1	exp	1
P63000	Q5S007	RAC1	LRRK2	exp	1
P63000	Q9H9P5	RAC1	UNKL	exp	1
P63000	Q00610	RAC1	CLTC	exp	1
P63000	Q99490	RAC1	AGAP2	exp;pred	1
P63000	Q9UHB6	RAC1	LIMA1	exp;pred	1
P63000	Q14185	RAC1	DOCK1	exp;pred	1
P63000	Q15052	RAC1	ARHGEF6	exp;ortho;pred	1
P63000	Q9NQU5	RAC1	PAK6	exp;pred	1
P63000	Q9UP83	RAC1	COG5	exp	1
P63000	Q9Y4K3	RAC1	TRAF6	exp;pred	1
P63000	P68366	RAC1	TUBA4A	exp	1
P63000	Q9Y2A7	RAC1	NCKAP1	exp;ortho;pred	1
P63000	Q5VU97	RAC1	CACHD1	exp	1
P63000	Q08431	RAC1	MFGE8	exp	1
P63000	Q99798	RAC1	ACO2	exp	1
P63000	Q9H0E2	RAC1	TOLLIP	exp	1
P63000	Q8TEC5	RAC1	SH3RF2	exp	1
P63000	Q9P258	RAC1	RCC2	exp;ortho	1
P63000	P67775	RAC1	PPP2CA	exp	1
P63000	Q13490	RAC1	BIRC2	exp	1
P63000	Q86UR1	RAC1	NOXA1	exp;pred	1
P63000	Q8IVI9	RAC1	NOSTRIN	exp	1
P63000	Q9Y6N9	RAC1	USH1C	exp	1
P63000	P78318	RAC1	IGBP1	exp	1
P63000	Q12965	RAC1	MYO1E	exp	1
P63000	Q9Y2X7	RAC1	GIT1	exp;ortho	1
P63000	Q9BRK4	RAC1	LZTS2	exp	1
P63000	Q15051	RAC1	IQCB1	exp	1
P63000	Q14974	RAC1	KPNB1	exp	1
P63316	Q8TDR4	TNNC1	TCP10L	exp	1
P63316	Q8NDT2	TNNC1	RBM15B	exp	1
P63316	P63316	TNNC1	TNNC1	exp;ortho	1
P63316	Q969Q1	TNNC1	TRIM63	exp	1
P68032	Q96KR7	ACTC1	PHACTR3	exp	1
P68032	Q8WXH0	ACTC1	SYNE2	exp;pred	1
P68032	Q16082	ACTC1	HSPB2	exp	1
P68032	Q9Y5K5	ACTC1	UCHL5	exp	1
P68032	Q9H165	ACTC1	BCL11A	exp	1
P68032	Q6IQ23	ACTC1	PLEKHA7	exp	1
P68032	Q9NRX3	ACTC1	NDUFA4L2	exp	1
P68032	Q01968	ACTC1	OCRL	exp	1
P68032	Q8TDR0	ACTC1	TRAF3IP1	exp	1
P68032	Q8N0Z2	ACTC1	ABRA	exp;pred	1
P68032	Q9H0W5	ACTC1	CCDC8	exp	1
P68032	Q9Y5K6	ACTC1	CD2AP	exp	1
P68032	Q969Q1	ACTC1	TRIM63	exp;pred	1
P68032	Q02156	ACTC1	PRKCE	exp;ortho;pred	1
P68032	Q15149	ACTC1	PLEC	exp;pred	1
P68032	Q9UHB6	ACTC1	LIMA1	exp	1
P68032	Q9UJM3	ACTC1	ERRFI1	exp	1
P68032	Q9Y490	ACTC1	TLN1	exp	1
P68032	Q14896	ACTC1	MYBPC3	exp;pred	1
P68032	Q96B97	ACTC1	SH3KBP1	exp	1
P68032	Q08495	ACTC1	DMTN	exp	1
P68032	Q15746	ACTC1	MYLK	exp;pred	1
P68032	Q504Q3	ACTC1	PAN2	exp	1
P68032	Q9UBL3	ACTC1	ASH2L	exp	1
P68032	Q9UH99	ACTC1	SUN2	exp	1
P68032	Q6ZMQ8	ACTC1	AATK	exp	1
P68032	Q9NYL9	ACTC1	TMOD3	exp	1
P68032	Q5VZL5	ACTC1	ZMYM4	exp	1
P68032	Q16658	ACTC1	FSCN1	exp;pred	1
P68032	Q8WUM4	ACTC1	PDCD6IP	exp	1
P68032	Q9Y5U8	ACTC1	MPC1	exp	1
P68032	Q9Y664	ACTC1	KPTN	exp;pred	1
P68032	Q6IBS0	ACTC1	TWF2	exp;pred	1
P81172	Q07065	HAMP	CKAP4	exp	1
P81172	Q9NP59	HAMP	SLC40A1	exp;pred	1
P81172	Q9BQB6	HAMP	VKORC1	exp	1
Q02487	Q99959	DSC2	PKP2	exp;pred	1
Q02487	Q14126	DSC2	DSG2	exp;pred	1
Q02487	Q15717	DSC2	ELAVL1	exp	1
Q02487	Q96IK5	DSC2	GMCL1	exp	1
Q02487	Q02487	DSC2	DSC2	exp	1
Q02487	Q9P0N5	DSC2	TMEM216	exp	1
Q02487	Q9H0R8	DSC2	GABARAPL1	exp	1
Q02487	Q3MIR4	DSC2	TMEM30B	exp	1
Q02487	Q9Y446	DSC2	PKP3	exp;pred	1
Q07699	Q12955	SCN1B	ANK3	exp	1
Q09013	Q92879	DMPK	CELF1	exp;pred	1
Q09013	Q16082	DMPK	HSPB2	exp;pred	1
Q09013	Q13526	DMPK	PIN1	exp	1
Q09013	Q9NRR5	DMPK	UBQLN4	exp	1
Q09013	Q9BXB1	DMPK	LGR4	exp	1
Q0ZGT2	Q12955	NEXN	ANK3	exp	1
Q0ZGT2	Q6PJ61	NEXN	FBXO46	exp	1
Q0ZGT2	Q9UHB6	NEXN	LIMA1	exp	1
Q0ZGT2	Q9NZ32	NEXN	ACTR10	exp	1
Q0ZGT2	Q15691	NEXN	MAPRE1	exp	1
Q0ZGT2	Q13283	NEXN	G3BP1	exp	1
Q0ZGT2	Q504Q3	NEXN	PAN2	exp	1
Q0ZGT2	Q16643	NEXN	DBN1	exp	1
Q0ZGT2	Q9UGI8	NEXN	TES	exp	1
Q0ZGT2	Q9NQX4	NEXN	MYO5C	exp	1
Q0ZGT2	Q9BXB1	NEXN	LGR4	exp	1
Q0ZGT2	Q13616	NEXN	CUL1	exp	1
Q0ZGT2	Q96H55	NEXN	MYO19	exp	1
Q0ZGT2	Q9ULJ8	NEXN	PPP1R9A	exp	1
Q0ZGT2	Q9NWN3	NEXN	FBXO34	exp	1
Q0ZGT2	Q9H3G5	NEXN	CPVL	exp	1
Q0ZGT2	Q8N3V7	NEXN	SYNPO	exp	1
Q13315	Q14839	ATM	CHD4	exp;pred	1
Q13315	Q7LFL8	ATM	CXXC5	exp	1
Q13315	Q9Y265	ATM	RUVBL1	exp	1
Q13315	Q9UER7	ATM	DAXX	exp;pred	1
Q13315	Q13315	ATM	ATM	exp	1
Q13315	Q7Z6Z7	ATM	HUWE1	exp	1
Q13315	Q5VTR2	ATM	RNF20	exp	1
Q13315	Q16612	ATM	NREP	exp	1
Q13315	Q92993	ATM	KAT5	exp;ortho;pred	1
Q13315	Q7Z7L7	ATM	ZER1	exp	1
Q13315	Q9C0J9	ATM	BHLHE41	exp	1
Q13315	Q9NVI1	ATM	FANCI	exp;pred	1
Q13315	Q8N9N5	ATM	BANP	exp	1
Q13315	Q9NY61	ATM	AATF	exp;pred	1
Q13315	Q96BD6	ATM	SPSB1	exp	1
Q13315	Q14191	ATM	WRN	exp;pred	1
Q13315	Q15382	ATM	RHEB	exp	1
Q13315	Q70CQ2	ATM	USP34	exp	1
Q13315	Q9H7Z6	ATM	KAT8	exp	1
Q13315	Q9BTC8	ATM	MTA3	exp	1
Q13315	Q13615	ATM	MTMR3	exp	1
Q13315	Q15257	ATM	PTPA	exp	1
Q13315	Q66K74	ATM	MAP1S	exp	1
Q13315	Q9UQE7	ATM	SMC3	exp;pred	1
Q13315	Q92547	ATM	TOPBP1	exp;pred	1
Q13315	Q13362	ATM	PPP2R5C	exp;pred	1
Q13315	Q14674	ATM	ESPL1	exp	1
Q13315	Q86VZ1	ATM	P2RY8	exp	1
Q13315	Q9UBN7	ATM	HDAC6	exp	1
Q13315	Q15717	ATM	ELAVL1	exp	1
Q13315	Q92499	ATM	DDX1	exp	1
Q13315	Q9UQ84	ATM	EXO1	exp	1
Q13315	Q8N4C8	ATM	MINK1	exp	1
Q13315	Q16665	ATM	HIF1A	exp;pred	1
Q13315	Q96S59	ATM	RANBP9	exp	1
Q13315	Q9H2K8	ATM	TAOK3	exp	1
Q13315	Q9NUW8	ATM	TDP1	exp;pred	1
Q13315	Q14683	ATM	SMC1A	exp;pred	1
Q13315	Q9NS23	ATM	RASSF1	exp;pred	1
Q13315	Q6PJG6	ATM	BRAT1	exp	1
Q13315	Q9NRC8	ATM	SIRT7	exp	1
Q13315	Q9BUJ2	ATM	HNRNPUL1	exp	1
Q13315	Q8TCZ2	ATM	CD99L2	exp	1
Q13315	Q9UBK8	ATM	MTRR	exp	1
Q13315	Q9Y4R8	ATM	TELO2	exp;ortho;pred	1
Q13315	Q7Z3E1	ATM	TIPARP	exp	1
Q13315	Q9NZQ7	ATM	CD274	exp	1
Q13315	Q15831	ATM	STK11	exp;pred	1
Q13315	Q9BZ95	ATM	NSD3	exp	1
Q13315	Q92630	ATM	DYRK2	exp	1
Q13315	Q92878	ATM	RAD50	exp;pred	1
Q13315	Q9Y4K3	ATM	TRAF6	exp;pred	1
Q13315	Q9Y4B6	ATM	DCAF1	exp	1
Q13315	Q9UJM3	ATM	ERRFI1	exp	1
Q13315	Q5SWX8	ATM	ODR4	exp	1
Q13315	Q92900	ATM	UPF1	exp	1
Q13315	Q6NXR4	ATM	TTI2	exp	1
Q13315	Q7LG56	ATM	RRM2B	exp;pred	1
Q13315	Q9BRL6	ATM	SRSF8	exp	1
Q13315	Q15554	ATM	TERF2	exp;pred	1
Q13315	Q9Y6K9	ATM	IKBKG	exp;pred	1
Q13315	Q9NV06	ATM	DCAF13	exp	1
Q13315	Q9H6U6	ATM	BCAS3	exp	1
Q13315	Q5XUX0	ATM	FBXO31	exp	1
Q13315	Q99638	ATM	RAD9A	exp;pred	1
Q13315	Q13535	ATM	ATR	exp;pred	1
Q13315	Q9Y2K7	ATM	KDM2A	exp	1
Q13315	Q9BQ15	ATM	NABP2	exp;pred	1
Q13315	Q15648	ATM	MED1	exp;pred	1
Q13315	Q13541	ATM	EIF4EBP1	exp;pred	1
Q13315	Q14676	ATM	MDC1	exp;pred	1
Q13315	Q99708	ATM	RBBP8	exp;pred	1
Q13315	Q6PJP8	ATM	DCLRE1A	exp	1
Q13315	Q14978	ATM	NOLC1	exp	1
Q13315	Q96SD1	ATM	DCLRE1C	exp;pred	1
Q13315	Q9NZC7	ATM	WWOX	exp	1
Q13315	Q13547	ATM	HDAC1	exp;pred	1
Q13315	Q16539	ATM	MAPK14	exp	1
Q13315	Q13573	ATM	SNW1	exp	1
Q13315	Q9NSU2	ATM	TREX1	exp;pred	1
Q13315	Q66K89	ATM	E4F1	exp;pred	1
Q13418	Q9UMS6	ILK	SYNPO2	exp	1
Q13418	Q14444	ILK	CAPRIN1	exp	1
Q13418	Q9NPH0	ILK	ACP6	exp	1
Q13418	Q9Y230	ILK	RUVBL2	exp	1
Q13418	Q6IBS0	ILK	TWF2	exp	1
Q13418	Q96AC1	ILK	FERMT2	exp;pred	1
Q13418	Q9HBI1	ILK	PARVB	exp;ortho;pred	1
Q13418	Q93034	ILK	CUL5	exp	1
Q13418	Q14257	ILK	RCN2	exp	1
Q13418	Q15063	ILK	POSTN	exp	1
Q13418	Q9Y679	ILK	AUP1	exp	1
Q13418	Q7Z2W4	ILK	ZC3HAV1	exp	1
Q13418	Q9NWW5	ILK	CLN6	exp	1
Q13418	Q96T76	ILK	MMS19	exp	1
Q13418	Q7Z4I7	ILK	LIMS2	exp;pred	1
Q13418	Q9UBB4	ILK	ATXN10	exp	1
Q13418	Q92616	ILK	GCN1	exp	1
Q13418	Q9NNW5	ILK	WDR6	exp	1
Q13418	Q9H3U1	ILK	UNC45A	exp	1
Q13418	Q8IXI2	ILK	RHOT1	exp	1
Q13418	Q9Y265	ILK	RUVBL1	exp	1
Q13418	Q9P003	ILK	CNIH4	exp	1
Q13418	Q92621	ILK	NUP205	exp	1
Q13418	Q9NR30	ILK	DDX21	exp	1
Q13418	Q8N1F7	ILK	NUP93	exp	1
Q13418	Q8TF72	ILK	SHROOM3	exp	1
Q13418	Q9NVI1	ILK	FANCI	exp	1
Q13418	Q8N490	ILK	PNKD	exp	1
Q13418	Q86V81	ILK	ALYREF	exp	1
Q13418	Q99835	ILK	SMO	exp	1
Q13418	Q9UIA9	ILK	XPO7	exp	1
Q13418	Q15459	ILK	SF3A1	exp	1
Q13418	Q14258	ILK	TRIM25	exp	1
Q13418	Q96IX5	ILK	USMG5	exp	1
Q13418	Q68CZ2	ILK	TNS3	exp	1
Q13418	Q8NE01	ILK	CNNM3	exp	1
Q13418	Q9NXV2	ILK	KCTD5	exp	1
Q13418	Q13492	ILK	PICALM	exp	1
Q13418	Q8NAF0	ILK	ZNF579	exp	1
Q13418	Q14517	ILK	FAT1	exp	1
Q13418	Q16560	ILK	SNRNP35	exp	1
Q13418	Q13451	ILK	FKBP5	exp	1
Q13418	Q99959	ILK	PKP2	exp	1
Q13418	Q9BWH6	ILK	RPAP1	exp	1
Q13418	Q13885	ILK	TUBB2A	exp	1
Q13418	Q96MF7	ILK	NSMCE2	exp	1
Q13418	Q13618	ILK	CUL3	exp	1
Q13418	Q9UJS0	ILK	SLC25A13	exp	1
Q13418	Q9NV58	ILK	RNF19A	exp;pred	1
Q13418	Q9BRK5	ILK	SDF4	exp	1
Q13418	Q13573	ILK	SNW1	exp	1
Q13418	Q9NQC7	ILK	CYLD	exp	1
Q13418	Q6NXE6	ILK	ARMC6	exp	1
Q13418	Q14790	ILK	CASP8	exp;pred	1
Q13418	Q9BQB6	ILK	VKORC1	exp	1
Q13418	Q9Y5M8	ILK	SRPRB	exp	1
Q13418	Q15369	ILK	ELOC	exp	1
Q13418	Q9H2U1	ILK	DHX36	exp	1
Q13418	Q9BUF5	ILK	TUBB6	exp	1
Q13418	Q96EY1	ILK	DNAJA3	exp	1
Q13418	Q9NVD7	ILK	PARVA	exp;ortho;pred	1
Q13418	Q9UBM7	ILK	DHCR7	exp	1
Q13418	Q96HC4	ILK	PDLIM5	exp;pred	1
Q13418	Q9NWT6	ILK	HIF1AN	exp	1
Q13418	Q92905	ILK	COPS5	exp	1
Q13418	Q13418	ILK	ILK	exp;ortho;pred	1
Q13418	Q9H9J2	ILK	MRPL44	exp	1
Q13418	Q9ULX6	ILK	AKAP8L	exp	1
Q13418	Q9NVI7	ILK	ATAD3A	exp	1
Q13418	Q9UNN5	ILK	FAF1	exp	1
Q13418	Q9UBS4	ILK	DNAJB11	exp	1
Q13418	Q9NRD1	ILK	FBXO6	exp	1
Q13418	Q96S59	ILK	RANBP9	exp	1
Q13418	Q16576	ILK	RBBP7	exp	1
Q13418	Q9UG63	ILK	ABCF2	exp	1
Q13418	Q13616	ILK	CUL1	exp	1
Q13418	Q92841	ILK	DDX17	exp	1
Q13418	Q9P031	ILK	CCDC59	exp	1
Q13418	Q99832	ILK	CCT7	exp;ortho	1
Q13418	Q6NUN9	ILK	ZNF746	exp	1
Q13418	Q86Y56	ILK	DNAAF5	exp	1
Q13418	Q9UQ35	ILK	SRRM2	exp	1
Q13418	Q9NZ01	ILK	TECR	exp	1
Q13418	Q92598	ILK	HSPH1	exp;ortho	1
Q13418	Q16851	ILK	UGP2	exp	1
Q13418	Q9Y5V3	ILK	MAGED1	exp	1
Q13418	Q9NTJ3	ILK	SMC4	exp	1
Q13418	Q9BWU0	ILK	SLC4A1AP	exp	1
Q13418	Q9UHX1	ILK	PUF60	exp	1
Q13418	Q9HC35	ILK	EML4	exp	1
Q13418	Q9UKY7	ILK	CDV3	exp	1
Q13418	Q9H583	ILK	HEATR1	exp	1
Q13418	Q9HCE1	ILK	MOV10	exp	1
Q13418	Q15293	ILK	RCN1	exp	1
Q13418	Q6R327	ILK	RICTOR	exp	1
Q13418	Q9Y3T9	ILK	NOC2L	exp	1
Q13418	Q9Y678	ILK	COPG1	exp	1
Q13418	Q9H0C8	ILK	ILKAP	exp;pred	1
Q13418	Q9NS69	ILK	TOMM22	exp	1
Q13418	Q9UNE7	ILK	STUB1	exp;ortho	1
Q13418	Q15404	ILK	RSU1	exp;ortho;pred	1
Q13418	Q86Y07	ILK	VRK2	exp	1
Q13418	Q96A33	ILK	CCDC47	exp	1
Q13418	Q8IY17	ILK	PNPLA6	exp	1
Q13418	Q8IXI1	ILK	RHOT2	exp	1
Q13418	Q15070	ILK	OXA1L	exp	1
Q13418	Q9UBU9	ILK	NXF1	exp	1
Q13418	Q9BWM7	ILK	SFXN3	exp	1
Q13418	Q14157	ILK	UBAP2L	exp	1
Q13418	Q14974	ILK	KPNB1	exp	1
Q13418	Q5JVF3	ILK	PCID2	exp	1
Q13418	Q14558	ILK	PRPSAP1	exp	1
